Date,USD_to_Won_spot
2023-08-02,1297.66
2023-08-03,1298.54
2023-08-04,1309.49
2023-08-07,1305.94
2023-08-08,1316.02
2023-08-09,1315.45
2023-08-10,1315.54
2023-08-11,1324.17
2023-08-14,1330.05
2023-08-15,1335.0
2023-08-16,1336.84
2023-08-17,1341.13
2023-08-18,1337.99
2023-08-21,1342.45
2023-08-22,1335.06
2023-08-23,1339.12
2023-08-24,1321.07
2023-08-25,1324.11
2023-08-28,1323.2
2023-08-29,1321.87
2023-08-30,1323.42
2023-08-31,1322.43
2023-09-01,1318.34
2023-09-04,
2023-09-05,1330.16
2023-09-06,1330.87
2023-09-07,1335.03
2023-09-08,1332.83
2023-09-11,1331.59
2023-09-12,1327.29
2023-09-13,1329.7
2023-09-14,1325.88
2023-09-15,1325.89
2023-09-18,1323.99
2023-09-19,1328.13
2023-09-20,1330.34
2023-09-21,1340.08
2023-09-22,1336.58
2023-09-25,1336.03
2023-09-26,1348.69
2023-09-27,1349.05
2023-09-28,1356.41
2023-09-29,1347.86
2023-10-02,1351.67
2023-10-03,1360.62
2023-10-04,1362.94
2023-10-05,1350.22
2023-10-06,1350.17
2023-10-09,
2023-10-10,1349.79
2023-10-11,1339.31
2023-10-12,1338.21
2023-10-13,1349.65
2023-10-16,1353.67
2023-10-17,1353.6
2023-10-18,1349.45
2023-10-19,1357.5
2023-10-20,1352.92
2023-10-23,1353.7
2023-10-24,1342.68
2023-10-25,1349.07
2023-10-26,1359.32
2023-10-27,1355.15
