Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1973-12,-4.1,-1.6,-2.18,-4.07,-5.15,-5.6,-2.01,-1.1,-2.1,-1.22,-3.04,-3.76,-4.36,-4.76,-5.43
1974-01,18.22,11.2,11.35,12.98,15.74,19.71,16.13,10.69,11.72,10.19,12.4,11.77,14.1,16.43,15.24
1974-02,1.58,0.86,0.8,0.42,0.72,0.91,2.52,0.75,0.97,0.6,0.99,0.27,0.56,-0.56,1.64
1974-03,1.57,1.07,1.32,1.15,0.41,2.43,0.35,0.21,1.93,1.12,1.5,1.72,0.64,1.56,-0.41
1974-04,-4.81,-4.63,-3.48,-5.63,-5.17,-5.26,-4.19,-4.64,-4.61,-3.38,-3.57,-4.84,-6.36,-4.57,-5.6
1974-05,-7.04,-6.22,-5.35,-5.83,-7.92,-7.23,-6.77,-5.83,-6.62,-5.34,-5.36,-5.78,-5.89,-6.88,-8.67
1974-06,-1.34,-1.69,-1.05,-2.46,-3.54,-1.53,-1.09,-1.51,-1.86,-0.56,-1.51,-1.67,-3.19,-2.69,-4.14
1974-07,-4.45,-4.17,-4.74,-5.1,-6.09,-4.24,-4.7,-3.92,-4.41,-4.91,-4.54,-5.44,-4.81,-5.91,-6.23
1974-08,-6.55,-6.93,-7.68,-8.11,-9.05,-6.84,-6.21,-6.81,-7.03,-8.15,-7.17,-8.09,-8.12,-8.7,-9.31
1974-09,-8.17,-7.82,-8.51,-8.42,-10.55,-8.37,-7.94,-7.42,-8.2,-7.95,-9.13,-9.01,-7.91,-10.05,-10.91
1974-10,11.52,11.2,11.92,10.68,8.44,11.79,11.21,10.06,12.27,12.42,11.37,11.79,9.72,9.77,7.48
1974-11,-4.03,-3.7,-5.12,-5.57,-7.36,-3.85,-4.23,-3.59,-3.81,-5.73,-4.45,-5.46,-5.66,-7.2,-7.48
1974-12,-8.46,-5.65,-7.04,-7.14,-9.55,-9.66,-7.07,-6.66,-4.69,-7.26,-6.79,-7.52,-6.8,-8.68,-10.18
1975-01,30.15,25.63,26.4,29.62,36.42,31.52,28.56,26.21,25.08,26.14,26.69,28.35,30.73,34.17,38.08
1975-02,6.56,6.87,5.93,4.62,5.39,6.43,6.71,7.53,6.25,6.12,5.71,4.96,4.32,6.87,4.3
1975-03,9.21,6.88,9.1,9.51,13.13,10.04,8.26,6.6,7.15,8.85,9.38,9.48,9.54,11.03,14.67
1975-04,5.2,4.18,5.12,3.8,4.19,4.36,6.18,4.54,3.85,6.46,3.63,3.0,4.51,3.78,4.5
1975-05,7.99,7.62,7.41,8.39,8.71,9.32,6.44,6.74,8.43,7.31,7.52,7.95,8.77,8.71,8.7
1975-06,8.52,6.15,7.09,8.47,9.09,9.9,6.9,6.53,5.8,6.29,7.97,8.57,8.39,10.09,8.36
1975-07,-0.37,-2.0,-1.18,-1.88,-0.76,-0.22,-0.57,-1.65,-2.35,-1.96,-0.38,-1.75,-1.99,-1.41,-0.24
1975-08,-5.35,-3.75,-4.12,-4.83,-6.52,-6.35,-4.03,-3.63,-3.87,-4.1,-4.13,-5.12,-4.58,-6.48,-6.56
1975-09,-3.34,-3.1,-3.3,-2.96,-3.85,-3.64,-2.96,-3.07,-3.12,-3.4,-3.19,-2.89,-3.02,-2.96,-4.56
1975-10,1.29,3.52,3.83,3.33,1.74,0.82,1.92,3.47,3.56,3.3,4.37,4.11,2.63,1.23,2.15
1975-11,1.7,3.74,3.03,2.41,2.38,1.67,1.74,2.58,4.91,3.04,3.03,3.48,1.45,2.77,2.06
1975-12,0.63,-0.44,-0.96,-1.12,-0.96,2.04,-1.23,0.04,-0.92,-1.02,-0.9,-1.75,-0.55,-1.39,-0.61
1976-01,21.12,18.56,18.91,20.66,22.81,22.74,18.96,18.72,18.41,18.84,18.99,20.77,20.56,23.21,22.49
1976-02,15.93,8.26,8.07,10.48,13.34,19.3,11.48,7.86,8.65,6.86,9.31,9.79,11.1,11.85,14.53
1976-03,1.96,1.24,1.85,1.8,1.74,2.7,0.99,1.63,0.86,1.53,2.18,1.74,1.86,1.88,1.63
1976-04,-0.9,-0.27,-1.28,-1.54,-1.31,-1.5,-0.12,-0.09,-0.45,-1.38,-1.18,-1.59,-1.49,-0.68,-1.81
1976-05,-2.26,-1.78,-2.7,-2.06,-2.75,-3.15,-1.1,-1.15,-2.39,-2.33,-3.08,-1.6,-2.46,-2.01,-3.33
1976-06,3.32,3.05,2.8,3.35,3.64,2.76,4.06,1.88,4.22,3.62,1.95,3.4,3.31,4.37,3.07
1976-07,0.12,0.33,0.2,0.07,-0.53,-0.32,0.74,0.34,0.3,-0.37,0.81,0.14,0.0,0.76,-1.33
1976-08,-2.69,-1.49,-0.82,-1.35,-2.65,-3.32,-1.82,-1.9,-0.93,-0.53,-1.14,-1.22,-1.49,-2.05,-3.02
1976-09,0.95,1.22,2.85,2.12,1.92,0.56,1.48,1.03,1.47,2.6,3.12,3.21,1.02,2.58,1.5
1976-10,-2.73,-2.01,-2.28,-2.2,-2.97,-3.12,-2.21,-2.05,-1.96,-2.6,-1.94,-2.24,-2.17,-2.14,-3.49
1976-11,3.32,2.49,2.88,2.29,2.13,3.72,2.76,3.2,1.54,2.9,2.87,3.12,1.46,2.65,1.8
1976-12,10.56,10.03,10.74,8.74,9.79,10.92,10.06,10.36,9.57,11.18,10.26,8.24,9.24,8.25,10.74
1977-01,5.22,4.16,1.96,2.18,3.61,6.37,3.65,5.17,2.77,1.43,2.54,1.44,2.91,2.9,4.06
1977-02,-0.13,0.11,-0.92,-0.17,0.14,-0.01,-0.3,0.23,-0.06,-0.21,-1.67,-0.56,0.21,0.89,-0.33
1977-03,0.7,0.16,1.99,0.65,0.66,0.15,1.44,0.32,-0.06,2.47,1.48,0.01,1.29,0.78,0.58
1977-04,2.28,2.25,1.24,1.15,1.45,2.46,2.04,2.45,1.97,2.16,0.26,1.28,1.01,1.13,1.66
1977-05,0.46,0.41,-0.17,0.57,0.22,-0.48,1.74,0.29,0.57,-0.02,-0.33,0.42,0.72,-0.05,0.38
1977-06,5.75,5.81,5.24,5.71,5.73,5.74,5.76,5.44,6.32,5.04,5.46,6.05,5.37,5.93,5.6
1977-07,0.36,0.91,0.57,0.83,1.29,0.28,0.47,0.7,1.15,0.16,1.01,0.04,1.5,0.21,1.96
1977-08,-0.22,-0.82,-1.34,-1.6,-0.45,0.28,-0.92,-1.36,-0.24,-0.73,-2.0,-2.13,-1.14,-0.5,-0.41
1977-09,1.34,1.3,1.49,1.04,0.99,1.22,1.5,1.15,1.47,0.59,2.47,1.92,0.29,1.58,0.62
1977-10,-2.47,-2.27,-2.26,-2.85,-2.36,-2.77,-2.04,-2.81,-1.69,-1.89,-2.67,-2.16,-3.45,-2.2,-2.46
1977-11,7.69,6.89,7.01,7.66,7.58,7.91,7.39,7.7,6.02,6.66,7.39,7.34,7.94,7.44,7.66
1977-12,2.52,2.26,1.76,1.04,2.23,2.58,2.43,2.81,1.66,1.71,1.82,1.59,0.57,1.76,2.53
1978-01,-1.23,-1.09,-2.38,-1.82,-1.55,-0.97,-1.6,-1.07,-1.12,-1.73,-3.09,-2.03,-1.63,-2.38,-1.03
1978-02,3.58,1.73,1.54,1.95,2.85,4.05,2.93,1.97,1.47,0.71,2.44,1.41,2.41,2.27,3.2
1978-03,8.02,6.07,6.41,6.29,7.36,9.14,6.45,6.38,5.73,6.98,5.8,5.88,6.64,7.1,7.52
1978-04,8.52,7.84,7.37,8.69,8.32,8.5,8.56,7.67,8.03,7.31,7.44,7.84,9.43,8.09,8.47
1978-05,9.04,6.56,5.53,6.32,8.19,9.57,8.29,6.23,6.91,5.83,5.21,6.23,6.39,7.77,8.44
1978-06,1.1,0.25,0.3,0.61,0.93,0.96,1.31,0.55,-0.08,-0.39,1.04,0.23,0.94,1.16,0.78
1978-07,5.76,5.3,5.39,4.99,5.39,5.72,5.82,5.66,4.89,5.57,5.2,4.84,5.1,5.8,5.13
1978-08,10.05,8.05,7.96,8.02,11.51,11.39,7.98,8.33,7.73,8.06,7.86,7.57,8.38,10.35,12.26
1978-09,1.27,0.38,0.16,-0.06,-0.03,0.91,1.82,1.19,-0.55,-0.03,0.34,-0.18,0.04,0.12,-0.12
1978-10,-21.13,-16.38,-17.08,-18.16,-21.06,-23.08,-18.11,-16.05,-16.75,-16.98,-17.19,-16.84,-19.23,-19.49,-22.08
1978-11,5.09,4.39,4.43,4.85,5.37,4.98,5.25,3.76,5.1,3.72,5.17,4.68,4.98,5.49,5.3
1978-12,1.6,1.34,0.53,1.22,1.42,1.85,1.23,1.03,1.7,0.88,0.17,1.42,1.07,1.22,1.55
1979-01,10.22,9.09,9.63,9.44,10.49,11.05,8.94,10.24,7.79,10.49,8.75,8.95,9.83,10.46,10.51
1979-02,-1.68,-1.6,-2.35,-1.94,-2.73,-1.8,-1.49,-1.48,-1.73,-2.74,-1.94,-2.04,-1.85,-2.8,-2.68
1979-03,8.37,8.0,7.95,8.37,9.02,8.77,7.77,8.06,7.92,7.82,8.09,7.57,9.01,8.61,9.29
