Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1970-12,5.7,6.53,6.21,8.78,5.42,6.35,5.08,6.05,7.21,6.34,6.01,7.83,10.12,7.99,3.01
1971-01,3.29,5.11,8.01,10.44,13.68,2.89,4.47,5.1,5.12,7.21,9.07,9.11,12.41,12.56,14.94
1971-02,1.01,2.09,2.87,3.18,3.72,0.62,1.91,2.06,2.12,3.24,2.46,3.99,2.07,3.14,4.38
1971-03,4.08,3.84,4.97,6.54,6.26,4.07,4.11,2.85,5.16,4.54,5.53,6.0,7.18,6.78,5.65
1971-04,2.57,3.73,5.4,5.19,3.34,2.35,3.27,4.36,2.7,5.55,5.2,4.94,5.61,3.19,3.48
1971-05,-4.15,-2.44,-2.82,-3.8,-5.81,-4.34,-3.7,-3.11,-1.76,-2.75,-2.92,-3.22,-4.75,-5.01,-6.65
1971-06,0.72,0.83,0.43,-0.81,-4.22,0.05,2.19,1.06,0.59,1.77,-1.18,-0.46,-1.19,-4.59,-3.78
1971-07,-2.86,-3.9,-4.49,-6.44,-10.0,-2.44,-3.66,-4.54,-3.16,-4.66,-4.29,-6.82,-5.84,-9.79,-10.2
1971-08,3.79,3.28,5.14,6.94,6.21,3.54,4.13,2.21,4.41,4.49,5.73,6.55,7.61,6.82,5.74
1971-09,0.19,-0.46,-1.11,-1.52,-1.54,0.29,0.06,-0.34,-0.64,-0.77,-1.7,-1.18,-1.96,-1.85,-1.15
1971-10,-1.98,-3.97,-5.63,-7.19,-7.63,-1.34,-2.99,-3.36,-4.96,-5.27,-6.39,-7.32,-7.04,-6.05,-9.6
1971-11,0.41,0.42,-0.18,-2.06,-3.15,0.24,0.62,0.93,-0.28,-0.71,0.28,-2.83,-0.95,-1.42,-4.99
1971-12,8.25,8.65,9.34,11.48,13.1,6.99,9.89,8.78,8.37,8.47,10.42,11.18,12.01,13.29,12.89
1972-01,0.98,2.04,4.61,5.06,10.37,1.09,0.82,2.14,1.79,3.17,6.91,4.37,6.14,8.25,13.09
1972-02,2.29,3.24,4.08,4.77,3.9,1.23,3.59,3.11,3.53,4.05,4.12,3.7,5.98,3.66,4.19
1972-03,1.34,1.15,0.22,-0.6,-0.84,1.54,1.12,1.12,1.19,-0.72,1.51,-0.23,-1.09,-1.5,0.02
1972-04,-0.16,1.92,0.83,1.77,-0.95,-0.16,-0.15,1.86,1.99,0.85,0.79,0.51,3.06,-0.49,-1.45
1972-05,2.15,1.84,1.02,0.35,-1.21,1.96,2.46,2.05,1.62,1.5,0.16,-0.37,1.09,-0.95,-1.47
1972-06,-1.7,-1.34,-2.63,-5.2,-3.53,-1.53,-2.04,-0.85,-1.87,-1.83,-3.9,-5.7,-4.45,-4.76,-2.42
1972-07,1.31,-0.27,-2.18,-4.91,-5.3,1.17,1.56,-0.77,0.48,-2.76,-1.44,-3.9,-6.29,-2.34,-8.41
1972-08,3.94,3.71,4.12,3.4,-0.13,4.72,3.12,5.13,2.39,4.65,3.37,4.07,2.5,0.73,-1.17
1972-09,0.0,-0.13,-1.28,-2.56,-4.87,0.41,-0.34,0.32,-0.54,-1.04,-1.79,-2.09,-3.04,-4.86,-4.89
1972-10,0.73,2.31,0.73,0.01,-2.37,0.36,1.05,1.87,2.95,0.65,0.8,-0.89,1.02,-0.08,-4.87
1972-11,5.32,3.66,5.71,6.05,5.3,6.26,4.45,3.95,3.43,6.09,5.21,6.53,5.42,5.8,4.83
1972-12,1.55,2.11,-0.07,-1.41,-2.53,1.02,2.11,2.93,1.01,-0.93,1.23,-0.8,-2.01,-1.85,-3.2
1973-01,-0.67,-2.32,-4.74,-6.52,-10.41,0.08,-1.83,-1.05,-5.63,-4.21,-5.5,-5.7,-7.63,-9.67,-11.37
1973-02,-3.02,-4.49,-5.06,-7.26,-10.24,-2.91,-3.21,-4.23,-4.78,-4.36,-6.09,-8.4,-6.03,-9.55,-11.0
1973-03,-0.32,0.03,-1.65,-2.23,-2.45,0.26,-1.11,0.0,0.08,-1.7,-1.59,-1.05,-4.25,-1.42,-3.63
1973-04,-2.87,-4.93,-7.16,-8.83,-11.06,-0.81,-4.51,-4.64,-5.2,-6.99,-7.42,-8.15,-9.69,-9.72,-12.57
1973-05,-1.71,-0.94,-3.54,-3.15,-10.18,-1.41,-1.97,-1.27,-0.58,-3.0,-4.31,-1.64,-5.88,-7.95,-12.64
1973-06,-0.48,-0.13,-2.44,-2.59,-4.04,-0.46,-0.51,-0.49,0.26,-1.28,-4.2,-1.31,-4.35,-3.28,-4.8
1973-07,1.53,4.77,10.23,13.81,17.34,0.25,2.31,4.01,6.11,9.63,10.82,13.31,14.54,15.33,20.09
1973-08,-3.56,-2.76,-2.03,-2.82,-5.22,-3.37,-3.71,-3.17,-2.07,-1.05,-3.3,-2.09,-3.91,-3.71,-6.73
1973-09,3.01,5.35,8.81,8.58,11.67,5.59,0.3,4.47,6.55,8.64,9.01,7.89,9.57,12.57,10.75
1973-10,-0.45,1.9,-1.67,-2.03,-3.51,-1.42,1.05,0.58,3.24,-0.2,-3.74,-1.26,-3.14,-2.78,-4.27
1973-11,-9.1,-12.98,-11.93,-18.8,-22.59,-9.15,-9.04,-11.9,-14.51,-10.98,-14.19,-19.6,-17.92,-23.04,-22.17
1973-12,1.59,1.67,0.73,0.13,-1.58,1.17,2.06,0.76,2.37,-1.01,3.02,-0.17,0.58,-1.69,-1.48
1974-01,-0.52,-0.46,0.09,4.29,9.82,0.76,-1.83,0.86,-2.11,-0.18,0.61,5.01,3.43,8.47,11.32
1974-02,0.26,-0.14,0.13,0.45,-0.29,0.79,-0.28,-0.73,1.02,-0.08,0.52,-0.09,1.48,0.67,-1.4
1974-03,-2.59,-1.25,-2.56,-2.63,-3.3,-2.8,-2.44,-0.82,-2.08,-3.67,-0.99,-1.77,-3.65,-4.07,-2.04
1974-04,-4.55,-3.96,-3.64,-6.16,-7.31,-6.73,-2.95,-4.86,-2.97,-3.16,-4.29,-5.25,-7.11,-6.54,-8.51
1974-05,-3.3,-2.95,-4.64,-5.15,-10.15,-3.25,-3.38,-3.5,-2.32,-5.53,-3.59,-4.71,-5.69,-10.24,-10.05
1974-06,-1.71,-1.24,-3.17,-3.55,-6.6,-0.67,-4.18,-0.6,-2.52,-3.86,-2.3,-2.64,-5.15,-5.49,-7.83
1974-07,-7.78,-7.67,-6.2,-5.82,-7.25,-8.96,-6.25,-6.61,-8.96,-5.36,-7.45,-6.81,-4.4,-6.82,-7.9
1974-08,-8.3,-8.46,-9.78,-9.6,-9.91,-6.56,-10.29,-8.26,-8.9,-9.85,-9.67,-10.23,-8.73,-8.87,-11.23
1974-09,-7.86,-12.74,-11.8,-12.38,-13.4,-6.68,-9.54,-12.51,-13.16,-12.82,-10.06,-11.24,-13.6,-12.5,-14.47
1974-10,13.11,15.51,19.7,22.13,21.65,12.47,14.11,15.36,15.69,18.28,21.94,21.87,22.49,22.98,19.52
1974-11,-3.32,-4.84,-3.71,-3.29,-5.0,-2.9,-3.75,-5.08,-4.48,-3.46,-3.97,-2.7,-4.54,-4.13,-7.05
1974-12,0.11,-2.95,-3.53,-5.52,-7.43,0.39,-0.17,-3.76,-1.53,-2.05,-4.79,-5.97,-5.06,-5.21,-12.34
1975-01,12.86,12.64,13.84,18.44,25.14,10.78,15.18,13.56,11.35,12.29,15.38,16.69,20.88,22.87,30.18
1975-02,3.51,7.91,7.46,6.29,6.21,3.47,3.57,8.65,6.5,7.38,7.55,4.23,9.05,8.19,3.1
1975-03,1.18,2.73,4.92,6.75,12.0,0.93,1.52,2.26,3.63,3.17,7.13,5.3,8.5,11.91,12.16
1975-04,3.72,4.98,6.05,5.55,5.08,1.75,5.88,5.04,4.94,6.11,5.97,5.16,6.12,7.54,1.36
1975-05,5.75,4.43,6.25,8.2,8.24,5.83,5.67,3.76,5.45,6.26,6.25,7.71,8.91,8.42,7.91
1975-06,4.38,6.1,5.08,6.03,7.0,5.36,3.29,5.27,7.33,4.4,6.06,5.48,6.87,7.59,6.18
1975-07,-5.71,-6.37,-7.34,-5.8,-5.89,-5.21,-6.21,-6.87,-5.64,-7.89,-6.41,-6.22,-5.22,-6.22,-5.46
1975-08,-2.28,-0.88,-3.55,-3.75,-6.59,-2.33,-2.21,-0.24,-1.92,-3.12,-4.19,-2.73,-4.96,-6.48,-6.72
1975-09,-3.02,-3.98,-4.48,-5.45,-5.42,-1.99,-4.16,-4.03,-3.91,-4.05,-5.15,-5.95,-4.71,-4.59,-6.58
1975-10,5.78,6.55,7.02,3.88,2.44,5.43,6.14,6.74,6.34,7.82,5.68,5.46,2.09,3.61,0.77
1975-11,1.84,4.36,3.37,3.8,2.06,2.17,1.37,5.06,3.11,3.65,2.99,4.66,2.52,2.5,1.31
1975-12,-0.57,-1.75,-1.74,-1.11,-0.1,0.06,-1.15,-1.64,-1.86,-2.63,-0.43,-1.05,-1.21,-0.6,0.59
1976-01,10.86,12.53,15.59,17.35,19.32,9.83,12.28,12.63,12.42,14.82,16.33,18.51,16.03,19.47,19.11
1976-02,-0.48,-0.22,1.62,4.96,11.49,-0.65,-0.25,-1.37,1.17,0.97,2.54,3.84,6.33,9.9,13.79
1976-03,3.08,2.27,2.42,2.08,2.53,2.57,3.78,3.21,0.95,2.31,2.6,2.04,2.13,3.24,1.7
1976-04,-0.44,-1.0,-2.36,-2.78,-3.09,0.46,-1.54,-0.64,-1.6,-2.26,-2.51,-2.12,-3.57,-2.26,-3.87
1976-05,-0.99,-1.07,-0.17,-0.74,-2.79,-0.95,-1.05,-1.14,-0.95,-0.9,0.85,-1.28,0.06,-2.07,-3.64
1976-06,3.84,4.4,5.74,6.7,5.62,4.1,3.34,4.08,5.17,4.92,6.68,5.88,7.69,6.14,4.99
1976-07,0.0,-0.92,-1.21,-1.8,-1.39,0.3,-0.43,-1.34,-0.23,-1.08,-1.39,-2.09,-1.33,-0.72,-2.26
1976-08,0.96,-1.34,0.37,-2.51,-4.0,1.27,0.48,-1.51,-1.11,0.65,0.03,-2.5,-2.53,-3.47,-4.65
1976-09,2.91,1.94,1.94,2.7,2.87,2.95,2.83,1.59,2.53,1.95,1.92,3.04,2.26,3.11,2.62
1976-10,-1.51,-1.83,-2.9,-3.88,-2.99,-1.35,-1.73,-0.89,-2.99,-3.42,-1.98,-3.83,-3.96,-2.2,-4.01
1976-11,0.59,-0.06,0.67,3.28,4.04,1.41,-0.45,0.16,-0.31,-0.34,2.08,3.3,3.24,4.91,3.0
1976-12,5.17,5.73,6.63,9.54,9.63,5.26,5.08,6.24,4.63,6.26,7.2,9.25,9.94,8.2,11.25
1977-01,-3.01,-5.88,-4.79,-1.93,0.9,-2.32,-3.82,-6.36,-5.05,-4.58,-5.07,-2.07,-1.74,1.08,0.7
1977-02,-1.39,-1.37,-1.79,-2.48,-3.06,-1.17,-1.84,-0.99,-1.84,-2.21,-1.15,-2.8,-1.99,-4.06,-2.03
