Date,USD_Emerging_Mkt_index
2023-09-08,129.7234
2023-09-11,128.9108
2023-09-12,128.684
2023-09-13,128.2934
2023-09-14,128.2871
2023-09-15,128.205
2023-09-18,128.3952
2023-09-19,128.3943
2023-09-20,128.206
2023-09-21,128.8098
2023-09-22,128.6698
2023-09-25,129.3439
2023-09-26,129.7785
2023-09-27,130.326
2023-09-28,130.0529
2023-09-29,129.4914
2023-10-02,130.0382
2023-10-03,130.9829
2023-10-04,131.0866
2023-10-05,131.7741
2023-10-06,131.3701
2023-10-09,
2023-10-10,130.9761
2023-10-11,130.5619
2023-10-12,130.762
2023-10-13,131.2183
2023-10-16,131.1077
2023-10-17,130.9691
2023-10-18,131.7316
2023-10-19,131.8466
2023-10-20,131.6795
2023-10-23,131.4364
2023-10-24,131.5949
2023-10-25,131.7021
2023-10-26,131.6313
2023-10-27,131.2125
