Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1979-04,1.51,2.11,3.33,3.12,3.27,1.53,1.49,2.15,2.07,3.08,3.54,2.74,3.47,2.57,3.59
1979-05,0.06,-1.06,-0.65,-0.91,-1.61,-0.01,0.19,-0.99,-1.12,-0.78,-0.53,-0.95,-0.87,-1.87,-1.49
1979-06,3.38,5.6,6.07,5.72,6.24,3.33,3.47,5.59,5.61,5.52,6.6,5.29,6.13,6.18,6.26
1979-07,2.95,2.83,3.45,3.27,0.83,2.81,3.25,2.68,2.97,3.81,3.15,2.81,3.66,1.48,0.47
1979-08,5.22,7.11,8.62,8.62,7.87,4.91,5.89,6.91,7.26,7.84,9.36,8.87,8.43,9.05,7.27
1979-09,-0.03,-0.07,0.41,0.28,-0.95,-0.12,0.16,0.42,-0.5,0.84,-0.02,0.22,0.32,-0.28,-1.29
1979-10,-7.33,-8.8,-9.63,-10.18,-11.1,-6.81,-8.37,-8.13,-9.41,-9.77,-9.5,-9.96,-10.38,-9.58,-11.88
1979-11,2.86,4.95,6.85,8.75,7.98,2.01,4.52,4.7,5.21,5.98,7.68,8.12,9.3,9.13,7.38
1979-12,2.75,4.43,5.89,7.52,9.92,2.71,2.83,3.41,5.51,5.49,6.26,6.94,8.02,8.38,10.7
1980-01,4.35,6.29,8.65,10.76,15.14,4.09,4.87,5.48,7.12,6.71,10.4,10.5,10.97,11.83,16.99
1980-02,-2.38,-2.07,-1.63,-0.24,0.48,-1.99,-3.27,-3.24,-0.96,-2.35,-1.07,-0.64,0.12,-1.1,1.2
1980-03,-9.36,-11.63,-14.22,-17.73,-22.14,-9.14,-9.83,-10.4,-12.75,-13.66,-14.74,-17.13,-18.3,-20.32,-22.84
1980-04,4.63,5.63,5.18,5.83,5.41,3.98,5.99,5.72,5.52,5.36,5.02,6.38,5.32,7.06,4.68
1980-05,6.0,7.83,8.89,8.15,6.26,5.47,7.17,8.29,7.3,7.89,9.91,8.49,7.82,8.32,5.33
1980-06,4.02,4.23,4.7,4.67,4.32,4.04,3.98,4.29,4.16,4.71,4.7,4.39,4.98,5.76,3.63
1980-07,5.68,9.74,10.62,10.52,9.93,5.27,6.65,8.13,11.26,9.81,11.39,10.37,10.68,13.49,8.07
1980-08,3.07,4.59,5.84,8.55,8.67,2.8,3.73,3.91,5.38,4.83,6.79,8.32,8.79,8.31,8.82
1980-09,2.96,4.71,4.66,4.37,6.46,2.76,3.45,4.57,4.86,3.86,5.38,5.06,3.78,5.97,6.66
1980-10,0.76,2.81,2.92,4.99,7.13,0.71,0.87,2.62,3.01,3.12,2.72,4.65,5.33,6.38,7.47
1980-11,2.14,4.35,6.47,7.74,10.49,1.79,2.97,3.25,5.4,6.61,6.34,6.99,8.41,10.39,10.53
1980-12,0.06,-1.08,-2.21,-3.5,-6.05,0.61,-1.31,-0.38,-1.81,-1.91,-2.51,-3.71,-3.33,-5.1,-6.42
1981-01,2.48,0.92,1.32,-0.34,-0.59,2.36,2.8,1.29,0.51,1.83,0.87,-0.73,0.1,-0.75,-0.53
1981-02,2.39,2.57,1.67,0.47,-2.03,2.56,1.91,2.51,2.65,1.49,1.83,0.82,0.15,-0.9,-2.53
1981-03,6.2,8.63,8.46,8.52,6.78,6.05,6.68,7.43,9.94,7.2,9.6,7.86,9.08,8.98,5.87
1981-04,3.68,3.65,3.25,2.75,2.06,4.05,2.67,2.79,4.44,3.86,2.58,4.23,1.31,3.91,1.2
1981-05,1.42,2.62,2.85,3.41,3.47,1.18,2.03,1.87,3.38,2.45,3.17,2.99,3.75,3.83,3.3
1981-06,2.77,0.87,0.43,-1.66,-4.5,2.98,2.23,0.76,0.98,1.81,-0.75,-1.19,-2.1,-3.5,-4.97
1981-07,-1.42,-2.33,-2.13,-2.08,-2.39,-1.2,-1.98,-2.04,-2.65,-2.21,-2.05,-1.81,-2.27,-1.43,-2.76
1981-08,-2.5,-5.23,-6.5,-8.02,-11.19,-1.9,-4.04,-5.12,-5.34,-6.28,-6.69,-7.52,-8.41,-9.94,-11.66
1981-09,-4.7,-5.98,-7.17,-9.29,-12.78,-4.4,-5.51,-5.41,-6.55,-5.88,-8.29,-8.88,-9.59,-11.6,-13.14
1981-10,3.63,5.83,6.99,8.39,9.27,3.49,3.96,6.27,5.4,5.95,7.85,8.34,8.43,10.53,8.8
1981-11,4.38,3.91,3.93,2.63,-1.12,4.4,4.34,4.15,3.69,3.74,4.09,3.09,2.28,1.2,-2.1
1981-12,-0.21,-0.74,-0.96,-3.11,-3.49,-0.32,0.02,-0.51,-0.97,-0.28,-1.6,-2.75,-3.43,-2.56,-3.93
1982-01,-1.11,-2.15,-2.94,-2.43,-1.37,-1.03,-1.34,-2.61,-1.7,-2.91,-2.96,-2.16,-2.68,-1.19,-1.46
1982-02,-0.87,-2.61,-3.58,-5.13,-7.79,-0.64,-1.52,-2.01,-3.2,-4.02,-3.22,-5.65,-4.62,-6.5,-8.25
1982-03,0.02,-0.09,-1.56,-1.63,-1.97,0.3,-0.62,-0.31,0.13,-1.65,-1.49,-1.88,-1.43,-1.7,-2.07
1982-04,3.48,5.46,5.49,7.5,5.42,3.13,4.32,5.62,5.3,4.93,6.04,7.73,7.31,5.79,5.24
1982-05,0.09,-1.29,-2.54,-1.95,-4.39,0.92,-1.46,-1.52,-1.07,-2.44,-2.64,-1.57,-2.26,-3.02,-4.89
1982-06,-1.81,-2.17,-2.2,-2.22,-6.0,-1.83,-1.76,-1.6,-2.7,-1.64,-2.7,-1.83,-2.53,-3.93,-6.9
1982-07,-0.89,-0.43,-0.23,-1.47,-3.18,-0.74,-1.21,0.25,-1.15,-0.54,0.06,-1.34,-1.57,-1.33,-3.8
1982-08,4.93,6.62,8.72,8.66,5.43,3.86,7.51,6.63,6.6,7.93,9.6,8.91,8.44,7.19,4.7
1982-09,5.08,4.8,4.54,3.29,0.49,5.23,4.65,5.01,4.61,5.05,4.05,3.03,3.48,3.64,-1.04
1982-10,8.64,12.07,14.55,15.58,14.98,8.16,10.05,10.75,13.24,13.58,15.39,15.53,15.62,16.7,14.29
1982-11,7.33,8.24,10.1,11.0,10.03,7.21,7.66,7.74,8.8,10.26,9.94,11.22,10.84,10.76,9.74
1982-12,2.13,2.16,2.6,2.68,2.09,2.16,2.08,2.14,2.17,2.31,2.88,1.95,3.28,2.13,2.08
1983-01,4.81,6.13,7.02,10.87,17.66,5.35,3.67,5.44,6.88,5.91,8.19,8.95,12.38,11.51,20.05
1983-02,4.9,6.75,7.03,8.01,3.92,4.41,5.83,6.46,7.06,7.34,6.75,8.09,7.94,5.14,3.54
1983-03,5.43,5.44,5.85,5.39,4.42,5.6,5.11,5.61,5.26,6.54,5.2,5.0,5.76,3.67,4.68
1983-04,6.85,7.25,8.88,8.14,8.6,6.95,6.7,7.77,6.68,8.65,9.07,8.52,7.9,7.53,8.98
1983-05,5.11,5.95,6.81,9.06,13.06,5.12,5.1,4.91,6.95,6.17,7.5,9.41,8.76,11.21,13.79
1983-06,3.18,4.47,4.79,5.08,5.65,2.9,3.65,3.72,5.17,4.88,4.7,4.79,5.34,6.14,5.49
1983-07,1.49,-0.89,-0.94,-2.51,-3.09,1.83,0.9,-0.71,-1.06,-1.14,-0.77,-2.75,-2.33,-2.83,-3.19
1983-08,-0.1,-1.83,-2.01,-3.83,-5.38,0.3,-0.85,-2.56,-1.15,-2.68,-1.41,-3.66,-3.96,-4.03,-5.9
1983-09,3.25,3.0,2.24,0.09,-2.37,3.2,3.35,3.11,2.9,1.99,2.45,0.76,-0.47,0.15,-3.28
1983-10,-0.68,-2.7,-3.88,-6.13,-9.66,0.04,-1.82,-1.9,-3.45,-2.96,-4.79,-6.33,-5.96,-8.54,-10.12
1983-11,2.07,3.24,4.63,4.33,2.14,1.77,2.64,3.37,3.11,4.48,4.78,4.11,4.5,3.46,1.63
1983-12,0.64,-0.13,-0.9,-1.59,-4.65,0.92,0.11,-0.17,-0.09,-0.79,-1.0,-1.22,-1.89,-3.9,-4.95
1984-01,1.35,-0.49,-0.03,-0.65,0.6,1.82,0.33,-0.27,-0.73,-0.37,0.28,-0.37,-0.86,-0.63,1.03
1984-02,-3.1,-5.02,-5.99,-5.78,-6.95,-2.61,-4.24,-4.24,-5.79,-5.47,-6.5,-5.66,-5.89,-7.31,-6.83
1984-03,1.12,0.88,2.16,1.34,-0.42,1.32,0.63,0.65,1.1,2.21,2.11,1.16,1.46,-0.22,-0.49
1984-04,0.01,-0.42,-0.93,-1.17,-4.16,0.01,0.03,-0.35,-0.48,-0.78,-1.08,-0.54,-1.71,-2.1,-4.94
1984-05,-2.71,-4.18,-4.48,-4.73,-7.22,-2.2,-3.88,-3.79,-4.57,-4.43,-4.52,-4.31,-5.05,-6.84,-7.38
1984-06,1.79,1.86,2.43,1.84,0.75,1.55,2.26,1.74,1.98,2.4,2.46,1.58,2.08,2.68,0.04
1984-07,-0.49,-2.72,-3.68,-4.71,-7.93,-0.05,-1.32,-2.64,-2.81,-3.38,-3.92,-3.86,-5.39,-6.67,-8.52
1984-08,5.53,9.51,10.16,10.73,9.54,4.06,8.64,8.41,10.76,9.75,10.54,10.1,11.23,11.52,8.76
1984-09,2.72,0.61,0.45,-0.21,-2.09,2.59,2.96,1.03,0.12,0.71,0.21,0.34,-0.66,-1.53,-2.29
1984-10,1.44,-0.36,-0.82,-2.36,-5.0,1.55,1.2,-0.02,-0.68,-0.6,-1.02,-1.45,-3.1,-2.5,-6.03
1984-11,1.05,-1.89,-0.98,-3.12,-6.32,1.41,0.16,-1.34,-2.49,-0.61,-1.35,-2.79,-3.43,-4.77,-6.88
1984-12,1.92,1.92,1.4,0.8,-0.33,1.99,1.75,1.83,2.02,1.53,1.29,1.03,0.62,0.59,-0.63
1985-01,6.59,10.06,11.57,14.06,15.31,6.02,7.86,9.52,10.58,9.83,13.24,13.76,14.28,15.1,15.38
1985-02,3.6,2.91,3.25,4.16,6.39,3.69,3.4,2.33,3.5,3.49,3.04,4.3,4.04,2.85,7.64
1985-03,2.42,0.66,-1.03,-1.39,-2.84,3.06,1.32,1.03,0.32,-1.03,-1.03,-0.72,-1.9,-1.96,-3.18
1985-04,1.43,0.77,0.3,-0.65,-2.99,1.63,1.17,0.51,1.03,0.27,0.32,-1.01,-0.35,-1.36,-3.68
1985-05,3.84,3.88,3.9,3.06,0.86,3.55,4.28,3.85,3.9,4.14,3.65,3.57,2.73,2.51,0.22
1985-06,2.77,1.72,2.03,1.38,-1.25,3.07,2.31,2.58,0.93,2.2,1.88,1.51,1.27,0.56,-1.99
1985-07,1.32,1.95,2.16,2.4,1.76,1.34,1.29,2.34,1.6,1.9,2.4,2.42,2.38,2.41,1.5
1985-08,0.92,0.16,-0.18,-0.26,-0.9,1.37,0.21,0.16,0.17,-0.48,0.12,-0.04,-0.41,-1.82,-0.53
1985-09,-2.32,-3.35,-4.5,-5.27,-7.69,-1.9,-3.01,-2.95,-3.75,-3.78,-5.18,-4.86,-5.58,-6.43,-8.2
1985-10,3.49,3.91,3.81,2.97,0.31,2.67,4.98,3.89,3.92,4.18,3.54,3.69,2.38,2.21,-0.65
1985-11,5.46,6.6,6.39,5.93,4.72,5.36,5.6,6.43,6.73,6.76,6.08,5.28,6.47,5.92,4.18
1985-12,3.76,4.33,4.8,4.19,1.93,2.82,5.2,4.66,4.0,4.02,5.58,4.18,4.2,3.66,1.23
1986-01,2.85,2.07,2.84,3.8,5.76,3.05,2.52,1.88,2.24,2.05,3.5,4.45,3.3,3.16,6.74
1986-02,6.99,7.5,7.05,7.56,5.28,6.53,7.78,7.65,7.35,7.28,6.86,8.39,6.96,6.18,4.94
1986-03,5.43,4.76,5.18,4.67,4.67,5.03,5.99,5.59,3.98,5.32,5.04,5.44,4.15,4.79,4.61
1986-04,1.42,0.2,1.76,1.9,1.56,1.47,1.35,0.19,0.2,2.2,1.39,1.22,2.39,1.38,1.64
1986-05,3.42,4.24,4.2,3.77,3.68,3.44,3.4,4.86,3.63,3.81,4.56,3.25,4.16,3.34,3.83
1986-06,2.3,2.07,0.76,0.69,0.19,2.77,1.64,1.45,2.68,0.91,0.62,0.52,0.84,0.72,-0.04
1986-07,-2.09,-5.41,-6.92,-8.13,-9.67,-0.69,-4.19,-5.13,-5.66,-6.73,-7.14,-7.07,-9.09,-9.91,-9.57
1986-08,2.69,3.54,3.07,2.96,0.63,2.14,3.55,3.57,3.5,3.81,2.39,2.88,3.03,1.85,0.07
1986-09,-4.88,-5.57,-5.75,-6.13,-7.39,-4.42,-5.77,-4.87,-6.24,-5.79,-5.72,-6.05,-6.17,-7.63,-7.28
1986-10,1.67,3.62,3.4,3.39,1.74,1.05,2.92,2.97,4.23,3.67,3.14,3.53,3.28,3.63,0.87
1986-11,0.09,-0.11,-0.09,0.25,-1.72,-0.19,0.55,-0.18,-0.03,0.67,-0.77,0.57,0.03,-0.38,-2.39
1986-12,-1.99,-2.22,-2.59,-3.31,-5.04,-1.66,-2.57,-2.2,-2.24,-2.91,-2.29,-2.78,-3.66,-4.14,-5.48
1987-01,8.59,10.98,11.46,12.33,12.78,7.72,9.92,10.22,11.71,10.98,11.85,12.39,12.28,11.8,13.28
1987-02,3.5,6.75,7.24,8.31,8.67,2.52,4.92,6.47,7.02,7.04,7.41,7.68,8.86,8.16,8.88
1987-03,2.21,2.28,2.06,2.8,3.88,1.71,2.92,1.01,3.63,1.84,2.23,3.41,2.24,3.08,4.2
1987-04,-2.06,-2.45,-2.59,-3.21,-1.62,-2.0,-2.14,-2.23,-2.69,-2.49,-2.69,-2.93,-3.42,-2.28,-1.36
1987-05,0.64,-0.38,-0.24,-0.59,0.2,0.74,0.47,-0.39,-0.36,-0.12,-0.35,0.04,-1.12,-0.53,0.49
1987-06,3.07,4.19,3.58,2.44,1.11,2.45,4.11,3.86,4.53,3.82,3.37,3.18,1.82,1.49,0.97
1987-07,2.57,3.74,4.29,2.78,3.4,2.28,3.07,3.55,3.93,4.83,3.7,3.04,2.6,2.75,3.67
1987-08,2.55,3.73,3.56,2.8,0.17,1.72,3.87,4.2,3.24,3.52,3.6,3.44,2.26,2.14,-0.66
1987-09,-0.96,-1.38,-1.61,-1.37,-2.0,-0.87,-1.1,-1.43,-1.33,-1.78,-1.48,-1.9,-1.06,-2.02,-2.0
1987-10,-18.38,-24.75,-26.87,-28.79,-30.47,-16.89,-20.84,-24.36,-25.12,-26.36,-27.34,-28.34,-29.1,-30.44,-30.48
1987-11,-2.66,-3.58,-4.25,-4.78,-8.96,-2.09,-3.47,-3.96,-3.19,-4.41,-4.11,-4.34,-5.12,-6.81,-10.14
1987-12,0.7,3.51,4.54,4.91,2.3,-0.55,2.52,3.32,3.7,3.51,5.49,4.63,5.14,3.59,1.66
1988-01,5.48,6.2,7.16,7.24,10.34,4.5,6.76,6.93,5.42,6.73,7.62,7.36,7.14,8.4,11.26
1988-02,3.41,6.71,7.57,7.77,6.81,2.62,4.54,5.98,7.41,7.46,7.69,8.24,7.4,8.38,6.14
1988-03,2.01,3.23,3.12,3.72,4.5,1.66,2.5,2.66,3.8,3.15,3.09,3.02,4.27,5.44,4.11
1988-04,0.61,1.6,2.05,1.76,1.39,0.69,0.51,1.35,1.89,2.17,1.92,2.37,1.34,1.56,1.32
1988-05,0.57,-0.37,-1.43,-1.23,-2.77,0.59,0.55,0.28,-0.92,-1.66,-1.25,-0.82,-1.6,-1.6,-3.28
1988-06,3.77,5.65,6.2,7.1,4.48,3.6,4.05,5.14,6.19,6.25,6.15,6.21,7.81,5.94,3.72
1988-07,0.07,-0.37,-0.09,-0.28,0.31,0.37,-0.42,-0.4,-0.34,-0.46,0.27,-0.28,-0.28,-0.14,0.53
1988-08,-0.6,-1.62,-1.89,-2.19,-2.8,-0.42,-0.86,-0.73,-2.4,-1.55,-2.25,-2.76,-1.85,-2.45,-2.99
1988-09,1.76,2.59,2.84,2.26,1.71,1.23,2.68,3.05,2.16,3.09,2.61,2.76,1.97,2.78,1.12
1988-10,0.59,0.55,0.05,0.03,-2.92,0.2,1.28,0.63,0.47,-0.18,0.29,0.08,0.01,-0.61,-4.19
1988-11,-1.92,-2.24,-3.59,-3.19,-5.2,-1.7,-2.28,-2.38,-2.1,-4.17,-3.07,-3.1,-3.24,-4.67,-5.5
1988-12,0.66,2.58,3.02,3.33,1.84,0.4,1.06,2.19,2.9,3.51,2.57,2.47,3.87,3.04,1.12
1989-01,3.03,5.19,5.02,5.62,7.56,2.12,4.4,5.24,5.14,4.2,5.74,5.52,5.69,5.91,8.34
1989-02,0.47,0.04,0.74,0.91,0.21,0.28,0.72,-0.01,0.08,1.03,0.51,0.81,0.97,0.59,0.03
1989-03,1.91,2.1,1.97,2.21,1.31,1.2,2.92,2.14,2.07,2.03,1.93,2.18,2.23,1.74,1.12
1989-04,3.88,4.92,3.72,4.09,2.42,3.55,4.34,5.3,4.68,3.88,3.59,3.18,4.71,3.63,1.77
1989-05,3.03,3.22,3.79,3.26,2.43,3.11,2.92,3.35,3.11,3.26,4.19,3.42,3.14,3.33,1.95
1989-06,1.03,-0.01,-0.62,-0.84,-2.06,0.93,1.17,0.21,-0.22,-0.77,-0.5,-0.24,-1.21,-1.78,-2.21
1989-07,3.16,6.15,4.95,3.66,1.74,2.29,4.54,6.39,5.93,5.75,4.4,3.54,3.73,3.12,0.94
1989-08,1.99,3.12,3.29,2.61,1.25,1.55,2.64,3.14,3.11,2.19,4.13,2.75,2.53,2.58,0.48
1989-09,0.19,-0.45,0.11,0.47,0.25,0.5,-0.3,0.02,-0.9,-0.44,0.67,0.39,0.53,0.38,0.19
1989-10,-2.64,-3.63,-4.94,-5.57,-5.97,-1.97,-3.67,-2.57,-4.56,-4.73,-5.12,-4.94,-5.98,-4.95,-6.51
1989-11,0.5,0.2,0.18,0.01,-2.35,0.67,0.28,0.32,0.08,0.93,-0.61,-0.48,0.46,-1.26,-2.92
1989-12,0.29,0.06,-0.24,-0.6,-3.15,0.23,0.38,-0.1,0.2,-0.41,-0.07,-0.59,-0.61,-1.04,-4.29
1990-01,-3.69,-6.31,-6.39,-6.76,-4.28,-2.61,-5.14,-5.76,-6.75,-7.12,-5.83,-5.61,-7.64,-6.42,-2.92
1990-02,0.52,1.3,2.25,2.05,2.5,0.44,0.64,1.23,1.38,2.08,2.38,1.92,2.14,2.91,2.21
1990-03,1.57,2.47,2.18,3.36,2.57,1.44,1.79,2.98,2.03,1.8,2.53,2.59,3.79,3.3,2.02
1990-04,-2.37,-3.14,-2.52,-3.3,-2.3,-2.15,-2.73,-3.1,-3.17,-2.69,-2.35,-2.85,-3.62,-2.37,-2.26
1990-05,3.91,5.54,5.69,5.97,3.98,3.15,5.11,5.71,5.4,5.61,5.76,5.76,6.13,5.47,2.95
1990-06,-0.59,0.2,0.41,1.22,0.38,-0.67,-0.47,0.34,0.06,0.65,0.22,0.34,1.76,0.63,0.22
1990-07,-0.83,-1.72,-2.65,-2.67,-4.21,-0.73,-0.98,-1.33,-2.07,-1.77,-3.32,-2.73,-2.64,-3.87,-4.41
1990-08,-6.39,-10.3,-10.42,-11.26,-13.15,-5.1,-8.55,-10.0,-10.58,-9.68,-11.06,-10.39,-11.83,-13.27,-13.08
1990-09,-3.74,-6.16,-7.12,-8.3,-9.78,-3.25,-4.5,-6.14,-6.18,-7.19,-7.07,-8.45,-8.17,-9.34,-10.02
1990-10,-3.4,-4.87,-5.32,-5.74,-7.34,-2.98,-3.99,-4.25,-5.42,-5.47,-5.21,-6.22,-5.42,-5.89,-8.04
1990-11,1.41,5.36,5.31,5.67,2.88,0.65,2.5,5.62,5.09,5.24,5.38,6.76,4.87,4.58,1.86
1990-12,1.18,1.7,3.88,3.05,-3.59,0.7,1.79,1.82,1.61,3.49,4.22,2.85,3.24,0.84,-6.61
1991-01,1.19,3.77,6.23,7.83,13.4,0.37,2.33,2.8,4.83,4.33,7.9,7.13,8.32,9.71,16.09
1991-02,5.98,8.19,9.58,11.71,18.58,4.65,7.82,8.1,8.27,9.52,9.63,11.35,11.96,15.06,21.28
1991-03,3.49,4.76,4.81,7.03,11.72,3.09,4.06,4.85,4.68,4.45,5.14,6.01,7.8,9.82,13.29
1991-04,4.29,2.21,2.84,2.33,3.84,6.1,1.36,2.18,2.24,3.24,2.54,1.94,2.56,3.25,4.35
1991-05,1.64,3.4,5.08,3.81,2.58,1.09,2.41,3.79,3.03,5.02,5.13,3.77,3.84,4.55,1.14
1991-06,-1.7,-3.09,-3.12,-3.44,-4.2,-1.27,-2.31,-3.0,-3.17,-2.47,-3.7,-3.44,-3.44,-4.3,-4.14
1991-07,3.89,1.83,2.93,3.95,3.56,3.97,3.76,1.52,2.13,2.92,2.93,3.54,4.23,3.27,3.73
1991-08,1.2,2.76,2.45,2.8,3.85,1.0,1.5,2.53,2.98,3.66,1.64,3.0,2.66,3.77,3.9
1991-09,1.66,-0.4,-0.34,1.01,1.05,2.34,0.63,-0.39,-0.41,-0.63,-0.07,-0.1,1.78,0.77,1.27
1991-10,2.6,1.03,1.62,2.53,3.07,2.82,2.29,0.95,1.1,2.05,1.26,1.86,3.03,2.5,3.45
1991-11,-0.7,-2.71,-2.96,-3.65,-2.52,-0.26,-1.29,-2.41,-2.98,-2.51,-3.39,-3.35,-3.87,-2.82,-2.35
1991-12,4.44,7.99,7.75,6.47,1.62,3.2,6.24,7.45,8.48,7.56,7.92,6.5,6.44,5.3,-0.18
1992-01,8.94,4.13,6.38,10.62,24.17,10.92,6.34,3.07,4.95,5.34,7.16,9.85,11.15,14.01,29.23
1992-02,2.06,3.26,4.12,4.74,7.48,1.29,3.02,3.12,3.4,3.33,4.83,5.99,3.81,4.72,9.06
1992-03,0.85,1.74,-0.56,-2.31,-1.96,1.32,0.24,3.29,0.36,-0.21,-0.86,-0.86,-3.22,-3.05,-1.44
1992-04,1.13,2.04,-1.0,-2.84,-6.34,1.38,0.81,1.32,2.78,-0.85,-1.12,-1.87,-3.54,-5.76,-6.58
1992-05,1.26,0.53,0.88,0.2,0.0,1.27,1.25,0.85,0.23,0.49,1.24,0.72,-0.16,-0.17,0.08
1992-06,-0.39,-2.15,-3.18,-3.53,-5.62,-0.11,-0.73,-1.42,-2.87,-2.73,-3.66,-3.57,-3.49,-5.34,-5.74
1992-07,4.0,3.16,3.5,3.75,1.9,4.13,3.88,3.32,2.99,3.38,3.6,4.07,3.51,3.57,1.21
1992-08,-0.4,-1.67,-1.57,-2.06,-3.55,-0.38,-0.42,-1.32,-2.02,-1.87,-1.32,-1.55,-2.4,-2.65,-3.92
1992-09,1.21,1.59,1.93,2.21,1.07,1.03,1.38,1.42,1.75,2.62,1.27,1.92,2.45,2.27,0.64
1992-10,0.44,1.63,1.94,3.77,2.16,-0.3,1.13,1.93,1.33,2.76,1.19,3.75,3.78,4.04,1.57
1992-11,3.18,4.96,6.43,8.11,8.52,1.53,4.74,3.87,5.99,6.16,6.66,6.65,9.2,9.03,8.33
1992-12,3.03,3.29,4.09,3.91,4.03,2.74,3.31,3.14,3.42,4.25,3.97,3.61,4.08,4.47,3.86
1993-01,2.27,2.45,3.69,4.66,9.18,2.23,2.32,2.2,2.69,3.19,4.15,5.33,4.19,4.77,10.97
1993-02,2.8,0.84,0.14,-1.67,-2.41,3.71,1.94,0.92,0.77,0.43,-0.1,-1.39,-1.87,-3.23,-2.12
1993-03,2.76,3.57,3.63,3.69,2.46,2.47,3.02,3.48,3.64,3.22,3.95,3.69,3.69,3.23,2.19
1993-04,-1.45,-2.45,-2.54,-2.79,-1.57,-0.97,-1.89,-2.03,-2.81,-2.68,-2.44,-3.12,-2.53,-2.82,-1.14
1993-05,0.71,1.95,1.99,4.27,5.09,0.28,1.06,1.79,2.1,1.9,2.08,3.53,4.84,4.28,5.38
1993-06,1.47,0.64,0.77,0.75,1.63,1.63,1.33,0.31,0.96,1.59,0.11,0.3,1.14,0.84,1.92
1993-07,1.75,1.6,1.67,1.3,1.19,2.06,1.47,1.67,1.54,1.49,1.83,1.66,1.03,1.44,1.1
1993-08,3.01,3.48,4.85,4.5,3.88,2.43,3.55,4.1,2.99,5.16,4.55,4.67,4.38,4.82,3.54
1993-09,0.55,0.93,1.61,2.8,3.5,0.42,0.65,1.03,0.83,1.03,2.15,2.55,2.98,3.75,3.4
1993-10,-0.23,0.94,2.59,3.1,5.52,-0.88,0.36,0.64,1.26,2.74,2.45,2.88,3.25,4.65,5.83
1993-11,-2.74,-1.38,-1.73,-1.85,-2.86,-3.29,-2.27,-1.97,-0.76,-1.64,-1.8,-1.39,-2.21,-2.36,-3.02
1993-12,2.05,3.22,3.62,3.44,-0.17,2.45,1.63,2.86,3.52,3.64,3.6,3.45,3.43,2.2,-0.84
1994-01,1.93,3.01,3.44,3.78,6.03,1.77,2.09,2.4,3.55,3.24,3.62,4.03,3.59,4.64,6.41
1994-02,-1.65,-0.71,-0.66,-0.42,-0.61,-1.49,-1.83,-0.92,-0.52,-0.57,-0.74,-0.54,-0.33,-0.66,-0.6
1994-03,-2.8,-3.19,-4.02,-4.96,-4.54,-2.26,-3.37,-3.12,-3.25,-3.76,-4.28,-4.31,-5.41,-4.75,-4.47
1994-04,1.35,0.64,0.92,0.53,-2.89,1.63,1.04,1.11,0.2,0.97,0.87,0.4,0.62,-0.63,-3.47
1994-05,0.3,0.87,0.97,0.1,-0.79,0.03,0.55,0.9,0.84,1.04,0.92,0.52,-0.2,-0.48,-0.86
1994-06,-0.73,-0.77,-0.51,-0.58,-4.17,-0.59,-0.87,-1.23,-0.33,0.13,-1.02,0.06,-1.07,-2.61,-4.58
1994-07,2.16,2.72,2.23,1.77,0.9,2.07,2.26,2.92,2.56,2.54,2.0,2.17,1.47,1.94,0.59
1994-08,3.21,3.19,4.09,4.67,3.86,3.36,3.06,2.61,3.74,3.18,4.83,4.37,4.87,4.89,3.57
1994-09,-2.12,-1.08,-0.86,0.11,1.63,-1.67,-2.57,-1.57,-0.58,-0.96,-0.77,-0.12,0.31,1.49,1.67
1994-10,0.27,-0.21,-0.1,-0.2,0.18,0.31,0.24,0.06,-0.46,0.61,-0.65,-0.61,0.08,0.6,0.07
1994-11,-2.93,-4.22,-4.8,-4.03,-4.55,-2.46,-3.41,-4.05,-4.38,-4.81,-4.8,-4.3,-3.8,-3.5,-4.83
1994-12,1.37,1.68,2.28,1.32,-2.96,1.23,1.52,1.63,1.72,1.64,2.85,1.32,1.32,-0.2,-3.7
1995-01,2.76,2.03,1.06,1.32,4.25,3.1,2.39,1.72,2.32,1.65,0.51,1.12,1.46,1.02,5.22
1995-02,3.2,4.57,4.27,3.87,2.6,3.11,3.28,4.82,4.34,3.75,4.69,4.0,3.79,3.7,2.28
1995-03,0.98,2.34,1.98,2.28,1.67,0.68,1.27,1.92,2.77,2.64,1.42,2.69,1.95,2.43,1.43
1995-04,1.94,2.36,2.45,2.48,2.45,1.54,2.34,2.05,2.61,2.78,2.18,2.68,2.37,2.83,2.34
1995-05,3.25,2.54,2.45,2.18,1.59,3.82,2.7,2.27,2.77,2.96,2.0,1.9,2.38,2.3,1.41
1995-06,2.12,2.57,2.98,4.38,6.99,1.85,2.39,2.42,2.71,3.21,2.78,4.18,4.53,6.41,7.15
1995-07,2.33,3.49,4.92,4.93,7.08,1.68,2.96,3.27,3.67,5.18,4.65,5.77,4.35,6.17,7.33
1995-08,2.64,2.83,3.11,3.06,3.98,2.4,2.87,3.23,2.47,3.02,3.19,3.21,2.94,3.09,4.24
1995-09,3.6,2.52,1.92,1.92,3.12,3.34,3.87,2.59,2.46,2.31,1.59,2.27,1.64,2.27,3.35
