Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1977-06,4.16,5.57,6.06,7.99,7.96,4.02,4.46,5.67,5.43,5.48,7.28,7.65,8.39,8.48,7.39
1977-07,-0.83,-2.19,-0.84,-2.25,-1.3,-0.68,-1.24,-1.98,-2.53,-0.48,-1.33,-3.13,-1.09,-1.22,-1.38
1977-08,-1.98,-0.52,-0.22,-0.78,-0.89,-1.85,-2.26,-0.34,-0.73,-0.51,0.16,-1.01,-0.48,-0.18,-1.74
1977-09,0.32,-0.28,0.01,0.22,0.21,0.56,-0.19,-0.4,-0.11,0.42,-0.41,0.68,-0.36,0.09,0.35
1977-10,-3.65,-4.22,-4.14,-4.2,-4.12,-3.42,-4.2,-4.54,-3.64,-3.57,-4.84,-3.7,-4.83,-3.87,-4.46
1977-11,3.11,5.46,6.03,7.88,8.7,2.54,4.11,5.24,5.7,6.08,5.97,7.04,8.98,10.23,6.82
1977-12,0.49,0.69,1.97,1.01,1.03,0.81,-0.33,1.38,-0.26,1.81,2.17,-0.23,2.63,1.6,0.34
1978-01,-5.47,-6.93,-4.94,-4.53,-2.07,-5.3,-5.87,-6.98,-6.86,-5.0,-4.84,-4.44,-4.64,-3.1,-0.91
1978-02,-1.01,-2.13,0.13,0.35,1.14,-0.58,-1.9,-2.69,-1.13,0.1,0.18,0.32,0.38,0.77,1.53
1978-03,1.99,4.54,5.43,5.87,7.05,1.43,2.89,4.09,5.07,5.1,5.84,5.78,5.95,7.52,6.57
1978-04,7.82,9.21,9.75,8.92,7.74,6.99,9.29,9.07,9.39,9.93,9.53,9.33,8.39,8.33,7.07
1978-05,0.52,2.72,3.81,7.36,7.95,-0.07,2.09,2.16,3.41,3.54,4.32,6.95,7.89,7.33,8.65
1978-06,-1.43,-0.5,-2.15,0.32,-0.44,-1.27,-1.86,-0.99,0.17,-2.26,-1.97,1.34,-1.03,-1.05,0.32
1978-07,4.58,5.94,7.99,8.55,5.62,4.21,5.33,5.92,5.96,8.61,6.95,9.75,7.32,7.26,3.9
1978-08,2.98,3.85,6.46,7.58,8.21,3.2,2.54,4.4,2.96,5.77,7.44,7.81,7.36,6.41,9.98
1978-09,0.01,-1.88,-0.9,-0.94,-2.58,0.14,-0.27,-1.72,-2.08,0.18,-2.26,-1.06,-0.81,-2.77,-2.39
1978-10,-7.23,-10.9,-15.37,-18.91,-26.04,-6.39,-8.89,-10.96,-10.84,-14.31,-16.44,-16.54,-21.86,-24.44,-27.4
1978-11,2.34,3.05,4.72,6.86,8.67,2.8,1.35,2.95,3.24,3.92,5.97,5.84,7.99,8.11,9.12
1978-12,1.73,1.11,2.54,2.29,0.85,1.92,1.44,0.85,1.53,2.06,3.09,2.5,1.96,1.79,0.0
1979-01,3.83,5.01,6.49,8.06,9.68,3.71,4.04,4.78,5.4,6.48,6.5,6.77,9.71,10.02,9.38
1979-02,-2.54,-3.45,-3.24,-3.48,-2.23,-2.47,-2.72,-3.13,-3.91,-3.44,-2.96,-4.16,-2.7,-1.96,-2.46
1979-03,4.39,7.37,9.8,11.42,11.36,3.97,5.41,6.88,8.28,9.13,10.9,11.46,11.39,12.29,10.56
